사용일자,노선명,역명,승차총승객수,하차총승객수
20250902,4호선,숙대입구(갈월),17828,17361
20250902,4호선,삼각지(전쟁기념관),6594,7613
20250902,4호선,신용산,21540,23415
20250902,4호선,이촌(국립중앙박물관),9721,10512
20250902,4호선,동작(현충원),2171,2166
20250902,4호선,총신대입구(이수),21181,22646
20250902,4호선,사당,27628,24229
20250902,4호선,남태령,1607,1379
20250902,5호선,방화,7766,7517
20250902,5호선,개화산,6777,6446
20250902,5호선,김포공항,12852,7762
20250902,5호선,송정,6649,6366
20250902,5호선,마곡,16697,16945
20250902,5호선,발산,25566,25829
20250902,5호선,우장산,16752,16674
20250902,5호선,화곡,31260,29020
20250902,5호선,까치산,30158,29123
20250902,5호선,신정(은행정),15054,12585
20250902,5호선,목동,18331,20273
20250902,5호선,오목교(목동운동장앞),22801,24254
20250902,5호선,양평,9720,9466
20250902,5호선,영등포구청,5713,5569
20250902,5호선,영등포시장,13072,13047
20250902,5호선,신길,5438,5765
20250902,5호선,여의도,32076,34457
20250902,5호선,여의나루,13665,14670
20250902,5호선,마포,16429,16710
20250902,5호선,공덕,16379,17014
20250902,5호선,애오개,7421,7130
20250902,5호선,충정로(경기대입구),5682,6029
20250902,5호선,서대문,22900,22965
20250902,5호선,광화문(세종문화회관),35315,37428
20250902,5호선,종로3가,14318,14289
20250902,5호선,을지로4가,7437,7349
20250902,5호선,동대문역사문화공원(DDP),3803,4268
20250902,5호선,청구,3883,3638
20250902,5호선,신금호,7198,7552
20250902,5호선,행당,9007,8094
20250902,5호선,왕십리(성동구청),4960,5639
20250902,5호선,마장,6619,6380
20250902,5호선,답십리,17954,16247
20250902,5호선,장한평,21585,21516
20250902,5호선,군자(능동),12586,13839
20250902,5호선,아차산(어린이대공원후문),15494,15313
20250902,5호선,광나루(장신대),12362,11797
20250902,5호선,천호(풍납토성),20998,20817
20250902,5호선,강동,20931,20206
20250902,5호선,길동,9603,9783
20250902,5호선,굽은다리(강동구민회관앞),10792,10227
20250902,5호선,명일,9294,9045
20250902,5호선,고덕,11673,11459
20250902,5호선,상일동,16478,15698
20250902,5호선,둔촌동,14237,14277
20250902,5호선,올림픽공원(한국체대),5465,4468
20250902,5호선,방이,7975,8398
20250902,5호선,오금,4231,4278
20250902,5호선,개롱,7473,7670
20250902,5호선,거여,11466,11320
20250902,5호선,마천,8181,7205
20250902,5호선,강일,6575,6298
20250902,5호선,미사,18906,19212
20250902,5호선,하남풍산,5101,5006
20250902,5호선,하남시청(덕풍·신장),9206,8762
20250902,5호선,하남검단산,6689,6247
20250902,6호선,응암,19775,19803
20250902,6호선,역촌,4400,5058
20250902,6호선,불광,5110,4886
20250902,6호선,독바위,3011,3171
20250902,6호선,연신내,2,0
20250902,6호선,구산,9254,7265
20250902,6호선,새절(신사),14401,13487
20250902,6호선,증산(명지대앞),10404,10571
20250902,6호선,디지털미디어시티,16857,18312
20250902,6호선,월드컵경기장(성산),4447,4637
20250902,6호선,마포구청,16774,15051
20250902,6호선,망원,16294,17130
20250902,6호선,합정,13893,13776
20250902,6호선,상수,10948,12407
20250902,6호선,광흥창(서강),11208,10814
20250902,6호선,대흥(서강대앞),11586,12315
20250902,6호선,공덕,21592,20988
20250902,6호선,효창공원앞,8822,8130
20250902,6호선,삼각지(전쟁기념관),8481,7518
20250902,6호선,녹사평(용산구청),5359,5223
20250902,6호선,이태원,11440,12058
20250902,6호선,한강진,10460,11976
20250902,6호선,버티고개,2476,2428
20250902,6호선,약수,4147,3931
20250902,6호선,청구,4167,4182
20250902,6호선,신당,9384,9964
20250902,6호선,동묘앞,8999,9420
20250902,6호선,창신,4361,3666
20250902,6호선,보문,9104,8552
20250902,6호선,안암(고대병원앞),17506,18024
20250902,6호선,고려대(종암),10563,10122
20250902,6호선,월곡(동덕여대),14491,14010
20250902,6호선,상월곡(한국과학기술연구원),7923,7535
20250902,6호선,돌곶이,13437,12540
20250902,6호선,석계,14272,14582
20250902,6호선,태릉입구,6546,7414
20250902,6호선,화랑대(서울여대입구),14066,11489
20250902,6호선,봉화산(서울의료원),9792,9147
20250902,7호선,장암,3244,1245
20250902,7호선,도봉산,10538,12016
20250902,7호선,수락산,13677,13860
20250902,7호선,마들,14965,14181
20250902,7호선,노원,21749,23042
20250902,7호선,중계,16521,15413
20250902,7호선,하계,20212,19046
20250902,7호선,공릉(서울과학기술대),13872,13841
20250902,7호선,태릉입구,9923,9638
20250902,7호선,먹골,11259,11303
20250902,7호선,중화,11960,12039
20250902,7호선,상봉,18654,17752
20250902,7호선,면목,17263,16582
20250902,7호선,사가정,17617,18197
20250902,7호선,용마산(용마폭포공원),6197,6175
20250902,7호선,중곡,12432,11596
20250902,7호선,군자(능동),16594,13219
20250902,7호선,어린이대공원(세종대),20430,21494
20250902,7호선,건대입구,16391,16299
20250902,7호선,자양(뚝섬한강공원),9788,9589
20250902,7호선,청담,21553,22916
20250902,7호선,강남구청,18492,20745
20250902,7호선,학동,26567,27082
20250902,7호선,논현,21519,22008
20250902,7호선,반포,7521,7285
20250902,7호선,고속터미널,17106,16081
20250902,7호선,내방,16982,17055
20250902,7호선,이수,18494,18149
20250902,7호선,남성,12898,12459
20250902,7호선,숭실대입구(살피재),17856,18027
20250902,7호선,상도,14712,14742
20250902,7호선,장승배기,10869,10485
20250902,7호선,신대방삼거리,17039,16364
20250902,7호선,보라매,7255,7622
20250902,7호선,신풍,13214,12528
20250902,7호선,대림(구로구청),9421,9447
20250902,7호선,남구로,17060,18066
20250902,7호선,가산디지털단지,51043,51521
20250902,7호선,철산,24559,25135
20250902,7호선,광명사거리,23139,23042
20250902,7호선,천왕,13579,13175
20250902,7호선,온수(성공회대입구),12307,11159
20250902,8호선,암사역사공원,7785,6728
20250902,8호선,암사,17828,16534
20250902,8호선,천호(풍납토성),18672,20838
20250902,8호선,강동구청,11860,12175
20250902,8호선,몽촌토성(평화의문),8060,8155
20250902,8호선,잠실(송파구청),18394,21285
20250902,8호선,석촌,9093,10177
20250902,8호선,송파,10730,10500
20250902,8호선,가락시장,9403,10341
20250902,8호선,문정,25870,27190
20250902,8호선,장지,18740,17346
20250902,8호선,복정,11346,9791
20250902,8호선,산성,6851,7134
20250902,8호선,남한산성입구(성남법원.검찰청),15756,14615
20250902,8호선,단대오거리,13717,12967
20250902,8호선,신흥,5533,5542
20250902,8호선,수진,6006,5589
20250902,8호선,모란,5217,4082
20250902,8호선,남위례,8404,8199
20250902,9호선,개화,2944,1942
20250902,9호선,김포공항,6225,10022
20250902,9호선,공항시장,3121,3436
20250902,9호선,신방화,7793,7823
20250902,9호선,마곡나루(서울식물원),16439,15905
20250902,9호선,양천향교,12563,13094
20250902,9호선,가양,24765,24398
20250902,9호선,증미,9553,9188
20250902,9호선,등촌,14493,14157
20250902,9호선,염창,19713,18915
20250902,9호선,신목동,5459,4777
20250902,9호선,선유도,10670,9704
20250902,9호선,당산,21203,21016
20250902,9호선,국회의사당,19860,20737
20250902,9호선,여의도,35203,33724
20250902,9호선,샛강,7580,7619
20250902,9호선,노량진,27753,27578
20250902,9호선,노들,5559,4688
20250902,9호선,흑석(중앙대입구),11150,11668
20250902,9호선,동작(현충원),1904,1658
20250902,9호선,구반포,2325,2047
20250902,9호선,신반포,5333,5128
20250902,9호선,고속터미널,14928,19065
20250902,9호선,사평,4788,4662
20250902,9호선,신논현,32255,32208
20250902,9호선2~3단계,언주,13378,13556
20250902,9호선2~3단계,선정릉,11936,12667
20250902,9호선2~3단계,삼성중앙,9856,10017
20250902,9호선2~3단계,봉은사,23230,24355
20250902,9호선2~3단계,종합운동장,5906,6063
20250902,경원선,이촌(국립중앙박물관),4426,3608
20250902,경원선,서빙고,2516,2275
20250902,경원선,한남,4074,3960
20250902,경원선,옥수,45,48
20250902,경원선,응봉,1983,1708
20250902,경원선,왕십리(성동구청),18298,17872
20250902,경원선,청량리(서울시립대입구),16150,16995
20250902,경원선,외대앞,12927,12915
20250902,경원선,신이문,9085,8554
20250902,경원선,석계,8091,9104
20250902,경원선,광운대,10396,9876
20250902,경원선,월계,8684,8001
20250902,경원선,녹천,5065,4220
20250902,경원선,창동,2,0
20250902,경원선,방학,10789,10553
20250902,경원선,도봉,6552,6318
20250902,경원선,도봉산,8116,5209
20250902,경원선,망월사,11227,11227
20250902,경원선,회룡,14602,14158
20250902,경원선,의정부,20029,20133
20250902,경원선,가능,7359,7175
20250902,경원선,녹양,4777,4566
20250902,경원선,양주,8076,7764
20250902,경원선,덕계,6950,6484
20250902,경원선,덕정,7585,7208
20250902,경원선,지행,6961,7161
20250902,경원선,동두천중앙,3330,3153
20250902,경원선,보산,1661,1882
20250902,경원선,동두천,2568,2485
20250902,경원선,소요산,2037,1990
20250902,경원선,청산,178,153
20250902,경원선,전곡,1103,992
20250902,경원선,연천,1304,1325
20250902,경의선,서울역,3889,5120
20250902,경의선,신촌,1256,1477
20250902,경의선,효창공원앞,3786,4249
20250902,경의선,공덕,4399,3718
20250902,경의선,서강대,2523,2495
20250902,경의선,홍대입구,1970,2266
20250902,경의선,가좌,6679,6346
20250902,경의선,디지털미디어시티,3002,2862
20250902,경의선,수색,3553,3673
20250902,경의선,한국항공대,4378,4107
20250902,경의선,강매,3677,3084
20250902,경의선,행신,8338,8466
20250902,경의선,능곡,5144,4767
20250902,경의선,곡산,709,766
20250902,경의선,백마,8215,8055
20250902,경의선,풍산,6731,6292
20250902,경의선,일산,11680,11528
20250902,경의선,탄현,8293,7925
20250902,경의선,야당,7986,8048
20250902,경의선,운정,7345,6795
20250902,경의선,금릉,5212,5108
20250902,경의선,금촌,6645,6350
20250902,경의선,월롱,2436,2194
20250902,경의선,파주,1623,1388
20250902,경의선,문산,5437,5363
20250902,경의선,임진강,14,1
20250902,경의선,운천,3,4
20250902,경인선,개봉,24265,24025
20250902,경인선,오류동,12414,11566
20250902,경인선,역곡,29346,29288
20250902,경인선,부천,33062,33171
20250902,경인선,송내,28657,28503
20250902,경인선,부평,29556,31050
20250902,경인선,백운,7675,7420
20250902,경인선,동암,16361,16356
20250902,경인선,주안,19891,17928
20250902,경인선,제물포,12447,12232
20250902,경인선,동인천,14061,13041
20250902,경인선,인천,4010,3298
20250902,경인선,구일,7879,7957
20250902,경인선,소사,8506,7897
20250902,경인선,부개,9575,8868
20250902,경인선,간석,6403,6075
20250902,경인선,도원,3635,3760
20250902,경인선,온수(성공회대입구),7275,6978
20250902,경인선,중동,9841,9267
20250902,경인선,도화,4751,4373
20250902,경춘선,신내,3316,3201
20250902,경춘선,갈매,3069,2683
20250902,경춘선,별내,2749,2667
20250902,경춘선,퇴계원,3938,3587
20250902,경춘선,사릉,2438,2344
20250902,경춘선,금곡,1907,1893
20250902,경춘선,평내호평,7266,7006
20250902,경춘선,천마산,1820,1626
20250902,경춘선,마석,4479,4245
20250902,경춘선,대성리,521,502
20250902,경춘선,청평,1755,1724
20250902,경춘선,상천,262,268
20250902,경춘선,가평,1944,1900
20250902,경춘선,굴봉산,121,117
20250902,경춘선,백양리,113,100
20250902,경춘선,강촌,523,535
20250902,경춘선,김유정,342,369
20250902,경춘선,남춘천,3397,3375
20250902,경춘선,춘천,1847,1666
20250902,공항철도 1호선,서울역,12610,10942
20250902,공항철도 1호선,공덕,3358,4251
20250902,공항철도 1호선,홍대입구,13707,13393
20250902,공항철도 1호선,디지털미디어시티,15885,14936
20250902,공항철도 1호선,마곡나루(서울식물원),15808,14784
20250902,공항철도 1호선,김포공항,10270,5585
20250902,공항철도 1호선,계양,10162,10140
20250902,공항철도 1호선,검암,6769,6697
20250902,공항철도 1호선,청라국제도시,7892,7549
20250902,공항철도 1호선,운서,10052,10574
20250902,공항철도 1호선,공항화물청사,2184,2422
20250902,공항철도 1호선,인천공항1터미널,14600,13250
20250902,공항철도 1호선,인천공항2터미널,7892,6393
20250902,공항철도 1호선,영종,4587,4639
20250902,과천선,선바위,8635,7626
20250902,과천선,경마공원,1726,1679
20250902,과천선,대공원,2625,2763
20250902,과천선,과천,6042,5544
20250902,과천선,정부과천청사,15163,16279
20250902,과천선,인덕원,28412,29332
20250902,과천선,평촌,20437,19705
20250902,과천선,범계,31080,31152
20250902,분당선,선릉,15425,22924
20250902,분당선,한티,16576,17920
20250902,분당선,도곡,8549,8830
20250902,분당선,구룡,4087,4057
20250902,분당선,개포동,4887,5098
20250902,분당선,대모산입구,6730,6323
20250902,분당선,수서,18245,19143
20250902,분당선,복정,3,0
20250902,분당선,수원,8278,7551
20250902,분당선,서울숲,13470,13854
20250902,분당선,압구정로데오,20326,22129
20250902,분당선,강남구청,11051,12480
20250902,분당선,선정릉,8776,9015
20250902,분당선,가천대,14894,15085
20250902,분당선,태평,13963,13654
20250902,분당선,모란,21260,21795
20250902,분당선,야탑,26922,28839
20250902,분당선,서현,24664,25416
20250902,분당선,수내,14570,14816
20250902,분당선,정자,20479,21679
20250902,분당선,미금,16773,15779
20250902,분당선,오리,12290,10519
20250902,분당선,이매,5898,5500
20250902,분당선,보정,2741,2433
20250902,분당선,죽전,15184,17026
20250902,분당선,구성,7805,7873
20250902,분당선,신갈,5348,5184
20250902,분당선,기흥,12405,11866
20250902,분당선,상갈,5721,5356
20250902,분당선,청명,5199,5130
20250902,분당선,영통,9753,9824
20250902,분당선,망포,16705,16256
